id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,player_fifa_api_id,player_api_id,overall_rating,potential,player_name,birthday
65526,0.13892496755926353,0.7992777250709852,1.0971610404073526,0.020733346580909442,-0.18329857945334774,0.18425310466660666,-0.05535678568959518,0.06364216865092592,-0.11462926620081665,0.036695480665534935,-0.007558358159779234,-0.09180610042902454,-0.14641146894112025,0.2346936143361804,138462,23947,72.0,72.0,Goncalo Brandao,1986-10-09 00:00:00
22685,2.2109405634487405,-0.3686602746292187,1.1994775736668684,0.5536252380716387,0.5242163507574991,-0.2368254895740821,-0.3759694031634117,0.3745168733380528,0.02675596047867236,-0.20640315353134345,0.04888634562726428,-0.06559289649973722,0.06538091738504953,-0.040273090339526224,164505,69650,76.0,76.0,Brad Guzan,1984-09-09 00:00:00
174352,0.6468963327791167,0.7196728890606235,-0.2505158264304407,0.04842989957206857,-0.6305242315581288,0.3639574124882293,-0.08649002378298333,0.08752097543230271,-0.2853702897100596,-0.06270828680730023,-0.0921764154970198,0.034020088661580815,-0.14827843028564666,0.10846893220464368,201343,143442,73.0,74.0,Toni Sunjic,1988-12-15 00:00:00
65252,0.3970412331417756,0.5440075834130425,1.0197654187308636,0.981636049817096,-0.4443707694917942,0.8296304409371058,-0.07302620787634942,-0.3721082529828619,0.7584684375996422,-0.1443903731240314,-0.2406303654574495,0.02108582855041734,0.1314804543855492,-0.09441896871768114,139866,22928,68.0,68.0,Glenn Loovens,1983-10-22 00:00:00
20770,2.38889979939491,-0.5497048953213922,-0.11433654174719668,0.3075567569491658,0.14708589064418448,-0.20488883934883906,-0.17451063620403712,0.2570274648199449,0.10202702320278087,0.17108248556992953,0.24127808040298415,0.2808861728892125,0.16737787986059344,-0.09331768937184964,204367,243482,69.0,73.0,Benjamin van Leer,1992-04-09 00:00:00
22846,0.017982485111034955,-0.40493504086729454,-0.4599051037405166,-0.6457469106528411,1.0884133746212787,0.4183286754668747,0.5637528458314114,0.12574273716496334,0.01593055651659015,-0.09951348244798326,-0.09284503102888528,0.00854413528678216,-0.14026408750680935,0.050321030178372465,205557,281110,67.0,74.0,Brahim Darri,1994-09-14 00:00:00
109454,0.1566932225421018,0.5124015867592048,-0.19487163750171446,-0.31414487930823604,-0.5339102881373593,-0.0041672512188490225,0.22575171423970106,0.1469780960005019,-0.04479073112548889,0.03203072406226375,-0.08513926989537919,-0.12498779910995893,-0.04811782384964495,-0.1597365330680698,52958,21450,69.0,69.0,Marc Bertran,1982-05-22 00:00:00
175097,-0.37060183263833,-1.1010259575518662,-0.539086813230647,0.4528604286048734,0.7294629461926605,0.8359278715372812,0.1918746284350304,-0.011359318873016135,-0.3618502597145981,-0.15835807719951112,0.20703995645016332,0.01229579346586647,0.07779412166265141,0.13518573788743166,205286,289222,65.0,69.0,Uche Nwofor,1991-09-17 00:00:00
111175,-0.21075064092921286,0.8153781074478285,-0.7070712764164948,0.11442067395843546,0.5705879887809198,-0.3473349046313996,-0.04162149530985857,-0.12657846849088508,0.01846310287186524,0.3562344468103525,-0.09557855592932413,-0.0026072170840037265,0.1872122447969528,0.012665506427963278,149165,56992,68.0,68.0,Marco Biagianti,1984-04-19 00:00:00
154732,0.12740008233974187,-0.1387017955580062,-0.26044807385567426,-0.7056732319496363,-0.05106442128114831,0.2478040870058951,-0.6326677677883639,-0.33632231546693553,-0.28082144757182204,-0.3313032834509215,0.08290437865647049,-0.10634512882854064,-0.09395509637945933,0.06511950521592295,187942,107415,73.0,74.0,Rudy Gestede,1988-10-10 00:00:00
133983,-0.6397858534677049,-1.0746889889692393,-0.5663177653262342,0.31651655927926353,0.7346954986780965,0.8205497096959659,-0.08789375396112886,0.16166918430814725,-0.32667910089233176,-0.187731218339622,0.07526933197607855,0.20527781617218072,0.21361547223251245,-0.023218639284607438,230094,198343,72.0,78.0,Nikola Stojiljkovic,1992-08-17 00:00:00
174784,-0.2386860879113789,0.5015765190314478,1.11405392280401,-0.3414804934187142,-0.007399588982388509,-0.04148084541956798,0.005185569757406807,-0.02317240338061542,0.017407233648020302,0.04221964246586793,-0.007805962156863602,-0.1318887593488873,0.0911971904749108,0.21002982354854505,191207,145066,67.0,69.0,Tripy Makonda,1990-01-24 00:00:00
67280,-0.6684096442515427,-1.2061008672508788,-0.1924936091249922,-0.012655550179172937,-0.2690249294149496,-0.14103332239900626,-0.07753137749289818,-0.19164633901604064,-0.0318065363398399,-0.14162427038934608,0.11802660606696384,0.0032427354292801887,0.06495670165844161,-0.08700946732714965,189728,150407,71.0,73.0,Guido Marilungo,1989-08-09 00:00:00
110552,-0.5534924557709279,-1.0046602623269905,-0.5714089571529614,0.3932105495611752,0.7028006017578885,0.948152312953125,-0.21520286484205287,0.15721993474638474,-0.4081294032036483,-0.1363702986657538,0.09102006055159828,0.03782013418550356,0.0030131289642088468,-0.06547948882422555,184982,165624,72.0,72.0,Marcelo Larrondo,1988-02-01 00:00:00
110860,-0.038775314143907696,-1.3016071455941578,-0.16408966213892806,0.2458986812757098,-0.226876945129854,-0.022389613617703037,0.26698428104624405,-0.5441125202954401,-0.05401477129168795,0.07427972877093758,-0.0516402557374814,0.23417128389341724,0.17693725616192416,0.13778427572252874,228751,645704,60.0,72.0,Marcin Listkowski,1998-02-10 00:00:00
154483,-0.8765043868062786,-0.8450282287329257,-0.1952085841513716,0.059447423760342726,-0.4940076268637547,-0.1612349724169332,-0.011755472735931614,0.07408741961906466,0.060301047216456176,0.1623890176520371,0.12858216151202964,0.006737540184835281,-0.00515707989553491,0.0519668699697303,182632,97512,72.0,72.0,Ruben Ribeiro,1987-08-01 00:00:00
21939,-0.3492942124951566,-0.4761567529485369,-0.17526885246064225,0.557389489620389,-0.76882119919048,0.0174757838623292,0.4059841235517439,0.046706846801064975,-0.09197595037377304,0.21927567523079966,-0.18844523677940928,-0.07591297992751496,-0.001246845570757817,-0.023033537876673862,227898,174526,67.0,70.0,Boban Jovic,1991-06-25 00:00:00
5000,-1.1161967712794496,-0.22069702919052564,1.1046618195636542,0.5414008011541458,-0.4381338307237409,-0.2434891927192151,0.3403043988144153,0.2444756144670601,-0.02779317698649485,-0.3326065728595269,0.052344226987526235,0.12413881225976252,0.116357276500633,0.04018409599273768,205566,314605,77.0,82.0,Alberto Moreno,1992-07-05 00:00:00
4963,-0.0943887232285564,0.7276749672358769,-0.8186190597844322,1.1054120968460228,0.222039425561874,0.3984991066587703,-0.3832376340137831,-0.3506663045674966,0.7918206627526674,-0.11203752275798426,0.1133097636243902,0.13631719531319714,-0.053353159695700786,-0.009582269795074858,110341,37451,72.0,72.0,Alberto Lopo,1980-05-05 00:00:00
134167,-1.237282557722826,-0.12483266762704427,0.6260197891561129,0.98864079105082,0.7956639201481365,-0.5395823808710615,0.03999186255470544,-0.1666972900592424,-0.009993573472797907,-0.006419655797068227,0.08854822433549424,0.007400830837255708,-0.0301451187654687,0.06252793040673885,204823,280936,71.0,71.0,Nildo Petrolina,1986-05-01 00:00:00
21413,-0.5779595570904708,-0.31653907482362537,-0.22293781760817627,0.5208944251042573,-0.8381216005370741,0.04758790093200463,0.15418725118686394,0.19953229578348505,-0.11714557074371518,0.11797341729209915,0.07017205012318402,-0.025766901149840458,-0.0758103681937345,0.06864284737713758,138722,22964,71.0,71.0,Billy Jones,1987-03-24 00:00:00
154238,-0.4992896989700486,0.6925551642956254,1.1114365275006204,-0.3477673956501351,-0.1374598183075428,-0.20234789594138847,0.049009023921229834,0.2959522383100008,0.07611718734579381,-0.08158694226365754,0.007604968069779716,-0.13846488905850135,-0.04890666963024354,-0.04869462907046484,205524,242892,76.0,77.0,Ruben Ferreira,1990-02-17 00:00:00
69018,-0.14448942555038088,-0.039939021527368834,-0.5300928688148688,-0.5914041236957408,0.9395783240753628,0.7393062338158187,-0.09274893576090933,0.3276114963444277,-0.048256471809217084,0.32167847124400484,0.20992346522243385,0.11232980920868132,-0.06561233821447159,0.009521669261099009,124631,39793,69.0,69.0,Hasan Kabze,1982-05-26 00:00:00
110336,-0.193344243828096,0.4562514909496836,-0.22536245320120404,-0.5247137691064785,-0.4868980790527762,-0.09342039463585984,-0.005560833566149786,0.2600936784407865,-0.016812225855475378,-0.09332486689409206,-0.0641182629087271,0.0065499271979764465,0.12350739220875698,-0.05578802088686565,216247,466357,72.0,78.0,Marcel Tisserand,1993-01-10 00:00:00
158874,0.5541454707725103,-0.10919437971550894,-0.14908837727591784,-0.4921329207242207,-0.14170741644972895,0.00616725421451284,0.3972750524733906,-0.4770595324069101,0.03638477449319682,0.2664150060040479,-0.11533911838380242,0.13092358610628985,-0.05624047917405322,0.09054859845064664,229547,597947,52.0,71.0,Sean McKirdy,1998-04-12 00:00:00
63380,-0.7624096996534461,-0.9849865977681336,-0.19471455666819,0.029325900158434517,-0.3925737446590961,-0.1226130560030182,-0.16183762713037522,0.019273135587218788,0.055552437688788654,0.2497398857052848,-0.07562864694337028,0.011218949432754977,0.09141392289295608,-0.014002273753046395,186270,73172,71.0,71.0,Gevorg Ghazaryan,1988-04-05 00:00:00
156488,-0.26143424671125554,0.9554772992467826,-0.7119529474600117,0.19927803767439145,0.4573370653401077,-0.35087330341668105,0.10138279297666246,-0.07589249067389114,-0.07892192389573469,-0.0014798978807887705,-0.011610524542538485,-0.05584698392080845,0.007978288829126256,0.029165161912381308,169708,78505,70.0,71.0,Sam Hutchinson,1989-08-03 00:00:00
71525,-0.39716185873292986,0.37147447230361696,0.8078355315914243,-0.2474322499833171,1.130638462660283,0.5269390685537122,0.3775025062968103,0.3925854663681404,0.005241370842270735,0.11540424812796304,0.1307148337812038,-0.08970315123209464,0.12207535278898847,-0.09238412714023343,188900,17749,67.0,67.0,Iain Vigurs,1988-05-07 00:00:00
63233,-0.9656990322270794,-1.1672887395851683,0.8505880322725996,0.3147902379820801,1.220673545897038,0.3194621279487751,0.5967713459182905,0.1575978889869398,0.04551831330317093,-0.20405436595658108,-0.17849496803675094,0.3354376240054218,0.00034485886659891917,0.17995654331006605,209449,362711,74.0,78.0,Gerso Fernandes,1991-02-23 00:00:00
152943,0.05012250023563219,0.02849455515307308,-0.1797932177164851,-0.646192080373933,-0.22641311566224914,-0.10007474620138963,0.15845079362326805,-0.1645841167718057,0.005100458770139303,0.034343509078735464,-0.03734083725136338,-0.16872926492177712,0.01032225480638854,0.02036391153603996,223997,72613,65.0,65.0,Roman Gergel,1988-02-22 00:00:00
63085,2.491769857009948,-0.5976733913053979,-0.09685245928746428,0.3820552068098592,0.1489904123336399,-0.3504251217588748,-0.09468208580857597,0.4362327497322399,0.1081104404764579,-0.09301231242205356,0.14361672869923872,0.0899899815452778,0.19975639929765693,-0.02950630047133119,138798,32678,76.0,76.0,German Dario Lux,1982-06-07 00:00:00
23727,-0.6719507585681633,0.2643814180338195,1.1123513502662798,-0.7299390885080715,0.18121055421572646,-0.216706964137913,-0.3799719452817658,0.16181380678197976,0.2251583033682228,0.2179742717892435,0.05176613806751745,-0.07466152180561939,0.029029644827175342,0.06513214925691098,192202,172888,76.0,77.0,Bruno Cesar,1988-11-03 00:00:00
62750,-1.0689158538950692,-1.0673469686692996,-0.4826012058037874,0.11015266734827063,0.6653312819507228,0.3911589493743304,0.5287870094608501,0.3646849340564899,-0.01931415722949534,-0.013516305024824524,-0.18281400645074397,-0.09494065813843597,0.0066481736629930115,0.14089640516333,219732,473855,75.0,82.0,Georges N'Koudou,1995-02-13 00:00:00
112553,-0.17032014113207328,1.1280000678096842,-0.7292829899850827,0.357225807968145,0.35174190405079026,-0.29010208345641103,0.009036467211529365,0.0856612585772361,-0.1399954049120852,-0.12606047075286153,0.044232227430279034,-0.04638618273111105,-0.13934766190787906,0.07298445015142514,162951,18520,76.0,76.0,Marcos Angeleri,1983-04-07 00:00:00
134739,-0.10437591465531124,0.2133469538730391,-0.2900786327173964,0.3616886575707091,-0.75914751565688,0.4458980368115196,0.05317916438379186,-0.09672210667258124,0.9239248959253996,-0.3294224076883829,0.12489745520749596,-0.09438709413332726,0.10867626296406203,-0.1107520100073386,177137,45286,70.0,70.0,Nuno Coelho,1987-11-23 00:00:00
134775,0.570670841801982,0.5477744278703196,-0.22721081497202464,-0.0773525165263838,-0.5489868053135831,0.2097207923471929,0.20319491826825825,-0.05541630218025264,-0.21152091524204966,-0.11391266660896847,0.0023117215764297465,0.14435258784051042,0.034405643074543184,0.02725483505961623,203619,164470,70.0,70.0,Nuno Henrique,1986-10-19 00:00:00
133027,-0.104343813770907,0.6594861164466514,-0.2532073891870901,-0.3471464819698794,-0.6259507745648006,-0.062042666974089486,0.11790070511891453,0.3537570365520783,-0.08247917882708279,-0.4148368826872443,-0.03778439802596698,0.24423680374258794,0.11504221857569465,-0.08155342731095291,188829,149962,80.0,82.0,Nicolas N'Koulou,1990-03-27 00:00:00
64587,2.461827711534774,-0.6204784750878641,-0.08904716049344759,0.3082922516935707,0.18283814002890508,-0.12412117537726422,-0.17845182764304396,0.14504793793101206,0.03320980807530765,0.2491743042801392,-0.220631313319788,-0.18207892504103446,0.0895752245548978,-0.01866191107499757,193076,150066,67.0,69.0,Giovanaz Assis,1989-10-04 00:00:00
4691,-0.4560766635091161,0.22789847422825865,-0.21737876364860934,-0.8531184154589933,-0.29068450617697983,-0.12692792794999888,-0.3807411200907053,0.3125995551358925,0.18168542384912195,0.2775125224671732,0.022390812561127,0.04797693123983067,-0.1771291087367647,-0.08144300018135686,103935,27694,77.0,77.0,Alberto Aquilani,1984-07-07 00:00:00
70655,-0.8969992797232895,0.29632266385679784,-0.7539930667351883,1.1814706913082371,0.05206692072081007,-0.25041613221596953,-0.0924168990601032,0.208454346995228,-0.1670092639830798,0.048113819245356515,0.0054790856568417675,0.2231112380293655,-0.05903461368759936,-0.08790784944584694,153260,26138,78.0,78.0,Hilton,1977-09-13 00:00:00
64378,-0.06682504633993118,0.7577983284883163,-0.6922461190828989,0.15994913082198445,0.5918165389641962,-0.29819136188626433,0.08452196123119278,-0.2823528409156664,-0.04302223786674536,0.2670173106864461,-0.09496706658233853,-0.05098011883231982,-0.08240807397029422,0.0686445476815733,221646,518535,63.0,69.0,Gino Bosz,1993-04-23 00:00:00
23245,-0.7397586692506766,-1.0379838717352423,-0.23380769858511716,0.05290113460118675,-0.3618771587464428,-0.03439388173256547,-0.35143801678333064,-0.024826385818071263,-0.1563638626699501,-0.3618997903237276,-0.2339403926413761,-0.019633921731623188,0.03239181481131534,-0.13257173000444658,222357,527103,76.0,88.0,Breel Embolo,1997-02-14 00:00:00
133264,2.4029467630861228,-0.5292162525786348,-0.09938760943477357,0.3184966696536141,0.1236927640522238,-0.07408283267041735,-0.06331115816297221,0.03887555845530684,-0.0007043409708164645,0.2461958252389037,-0.05942337998535153,-0.1285878238354604,0.11322672462568632,-0.10072064018247334,205496,282774,63.0,63.0,Nicolas,1988-04-12 00:00:00
70958,0.5087511723962351,0.5624213179544885,-0.2387521542732199,-0.10503907243698772,-0.5375673143113892,0.2689661643104001,-0.03628492321413765,-0.006954585775572105,-0.24509409223226086,-0.06631852945833219,-0.056711073383189876,-0.05966835592722286,-0.022024687164738568,0.2999298742613469,227725,470807,69.0,75.0,Hugo Basto,1993-05-14 00:00:00
175165,-0.21785006527876344,-0.3655197825306067,-0.1700316255796694,-1.01100358125427,0.04439979664828109,-0.27747806384606444,-0.07676389218196822,-0.1614839429777191,0.1576238561171806,-0.0701865526936197,0.11361206046700748,-0.004981990729585546,-0.09580376096677436,-0.022048701961965442,169941,40955,73.0,73.0,Ukra,1988-03-16 00:00:00
175200,-0.3317933612064744,-0.1353071004460044,1.1468568979590157,-0.7449937107373502,0.3951263483946297,-0.255767777314167,-0.0015886541963557096,-0.2966580597391897,0.1588314415239742,-0.12925851569324964,0.08648013066878071,0.09521289154879836,-0.1741679054537344,0.05491026234791317,190581,183484,70.0,74.0,Ulises Davila,1991-04-13 00:00:00
175229,0.4102810147286534,0.5379757388050015,1.1269280959780978,0.0621701583131882,-0.06879704778970737,0.08318689078353034,0.3247529899745604,-0.21744444117312434,-0.19118239558305186,-0.2471055423819551,-0.2881893657693796,-0.10557296143129732,0.05274089429189639,-0.04148166476800101,223143,520979,63.0,77.0,Ulisses Garcia,1996-01-11 00:00:00
63735,0.29035232175071873,0.18869584068663472,-0.18609597163613,-0.43051245387667897,-0.3273745719142924,-0.03617743481244252,0.3012827737122092,-0.18785084650325165,-0.038992366377412296,0.03809542074988617,0.35093795936402583,-0.10360406154575172,-0.07578609907411299,-0.04153417493948701,202349,232152,59.0,62.0,Gianluca Hossmann,1991-03-25 00:00:00
5591,-0.8477621546438056,-0.2634997459183635,1.1237317203606616,0.6204524739746884,-0.3840968004806838,-0.11624753896252345,0.198012677021618,0.19357539415083172,0.005358639865743783,0.05145611872781532,-0.07873511726136832,-0.0612441296190224,-0.06013791560881414,0.0887996645979501,210035,288406,70.0,80.0,Alejandro Grimaldo Garcia,1995-09-20 00:00:00
97315,-0.712331740140499,-0.4507791616282351,-0.2324716107249921,0.3612887089029849,-0.7359396545421879,0.02540045760510771,-0.0020656334732163683,0.15065718220931862,-0.07832605695098549,0.1799066695743956,0.25558361674481395,0.015276732483042331,0.09311828574992702,-0.007915248168646256,152356,67898,69.0,69.0,Koen Persoons,1983-07-12 00:00:00
159600,1.0327771041613336,0.3614852371470518,-0.1833096706963131,0.05730259218970055,-0.4542800963191451,0.22875745703898695,0.5415411991678046,-0.3657812042460867,-0.19706960220722214,0.009314194791864664,0.10953577153024394,0.19178809839753508,-0.17764722529363192,0.13385776673758695,228749,638101,58.0,67.0,Sebastian Murawski,1994-03-01 00:00:00
159492,-0.6523100877321386,-0.462420996016336,-0.1526578086037048,-1.2855369656647715,0.08521081571052364,-0.5552134131124005,0.09865193262539547,-0.04105245548350808,0.3644762642396517,-0.07944199202446989,-0.1237111360339887,0.06486641164267011,0.13876259381986636,0.13830409356813045,184431,42116,82.0,82.0,Sebastian Giovinco,1987-01-26 00:00:00
6743,0.0366744824828229,1.4038833754692408,0.5717264416800238,0.8322831915858173,0.6766219081869634,-0.16048677456656132,-0.002557962932824384,-0.027762551148887326,-0.2480500878725825,-0.3440926254228399,-0.23208062862963916,0.1742142734155383,-0.044034797628752585,0.1997301982303995,210413,362195,76.0,85.0,Alessio Romagnoli,1995-01-12 00:00:00
136510,2.4122137266196613,-0.6213398951103438,-0.09245494700454954,0.3154726501923075,0.16911341336191849,-0.3642549639135634,-0.21719696972288266,0.5371619517186652,0.1451221291879716,-0.04316017124493392,-0.038442098190648366,0.1282689957688794,-0.011413679776936064,0.016277333905566186,183497,13033,79.0,79.0,Orestis Karnezis,1985-07-11 00:00:00
159759,-0.10062108582064568,-0.4458195200787695,-0.19303830188258908,0.7197498883751827,-0.7851703205436721,0.10525145478152753,0.3999910126952492,-0.04422431381860256,-0.2036868967324856,0.102718277098113,-0.13996942369067658,-0.11687803178981612,0.12203556677076813,-0.014449137286782309,209452,362254,64.0,71.0,Sebastian Rudol,1995-02-21 00:00:00
55079,-0.6200058675306089,1.1009682761969866,0.5949017435212627,0.2863248589015181,0.8913152532942477,-0.3319382975756816,-0.24286420337848835,-0.06424836751347633,-0.0794609573778735,-0.03765816449700442,0.01373415456528492,-0.2546677706267661,-0.244529626714028,0.053520461623985834,170159,23587,72.0,72.0,Felix Bastians,1988-05-09 00:00:00
55367,-0.901398566321702,0.9052131265423288,-0.7230419986176777,-0.15922780746201867,0.4967976117624397,-0.6489290016110638,-0.07788453988774166,0.2694988083391667,0.1305118170509226,-0.03604732727012715,0.06306350845991887,-0.0552850554104021,0.09922473878409943,0.17343082630778364,135507,40196,80.0,80.0,Fernandinho,1985-05-04 00:00:00
76852,0.6906137289343066,0.3641072081478737,-0.19930073556567984,-0.13178168884968808,-0.4354775611795909,0.22693807825907644,0.2654265673410793,-0.255344861690835,-0.20063551746127492,0.020939531979303014,-0.10544302940876596,-0.022440829637154183,-0.12204461418480787,0.011616399296112485,207514,490121,61.0,71.0,Jamie Sendles-White,1994-04-10 00:00:00
131244,-0.13429003519793675,0.05839966941527847,-0.1653576994895785,-0.7533816164481807,-0.23950302034786186,-0.2338939250881574,0.209146150785354,0.022998665264936533,0.2151273964333007,0.2297683067211024,-0.20264408507447704,0.1327749471901799,-0.06621394408443908,0.09565813787539812,203211,265913,69.0,74.0,Nene Bonilha,1992-02-17 00:00:00
76998,-0.2285409732039881,0.8301930383494001,-0.8077298633746631,1.1126724654113602,0.13310376817287448,0.30232451471334315,-0.31682502913100025,-0.11939481497262275,0.8046991263039691,-0.2500933792510913,-0.5298584768158847,-0.022650825026565912,-0.017188169588492383,-0.1972258007884533,190752,158879,75.0,79.0,Jan Kirchhoff,1990-10-01 00:00:00
56196,0.07824147413833321,0.8566253569831846,1.0766116540861306,0.004607610697607742,-0.20773458601991374,0.1737386347362809,-0.09494869540576943,0.12294123523774515,-0.06058099467168275,0.11364865686511655,0.09778531174626907,0.2716706210209228,-0.0484244250897406,0.06729023208230801,125071,27412,73.0,73.0,Filip Daems,1978-10-31 00:00:00
77237,0.5324028570756137,0.5591607424685925,-0.22597169714110385,-0.11165294924407763,-0.5440437385046729,0.1968532420639572,0.0913355425207746,0.08841058770425009,-0.13207984205430878,-0.060271189273527974,-0.10081116829040483,0.21638684438308334,-0.16414254762606462,0.13672159930728084,167306,69923,71.0,71.0,Jan Simunek,1987-02-20 00:00:00
18361,0.05541071569021933,1.0887542629492546,-0.7504427481519592,0.4600145408334298,0.3731901507902496,-0.15265052793722755,0.06309731582435803,-0.15666296805142627,-0.2780662931499897,-0.34040200711706897,0.13491763751876032,0.15462402490202706,-0.11301308139237687,0.2150808935070928,223142,119427,75.0,75.0,Aytac Sulu,1985-12-11 00:00:00
18035,-0.2257443847156053,0.632697968982212,-0.26691290448960825,-0.44031174163104747,-0.5751282527731255,0.03782265362677192,-0.25131909684938825,0.3752201323972419,-0.13471253142550582,-0.30465752889192865,0.09347008468850372,-0.04201141820768885,-0.07952208564246457,-0.06893737156463922,183284,56916,80.0,80.0,Aurelien Chedjou,1985-06-20 00:00:00
25497,-0.9093302347951788,-0.8894054756636549,-0.504505214380461,0.2527926315181298,0.5922181037211156,0.563598275966237,0.3520327415216354,0.3992583404000429,-0.03607398723323546,0.2784686238121894,0.12706268505173107,0.008408123753813404,-0.10691470615229698,-0.0972904605383073,156227,95230,70.0,70.0,Carlitos,1982-09-06 00:00:00
172959,-0.38037036394432105,0.08290728411067387,-0.19797927556100248,-0.8487997339043196,-0.2435423063417551,-0.3233876333647237,-0.025195303338305018,0.2331459136336993,0.2122104069898172,0.0446683480674767,-0.0545527083675959,0.10421615960768987,0.1766660063109425,0.02905232675340696,189725,160713,77.0,79.0,Tom Cleverley,1989-08-12 00:00:00
105677,-0.3830333539761283,1.0168279016804846,-0.714150970704457,0.182828393774639,0.4102576897213584,-0.4067093384596086,0.11265996489071513,0.03993566068194957,-0.0745171721912284,-0.10642649014635668,-0.06551468475496937,-0.07716901561324949,-0.1265183149736897,-0.044335980029899684,205590,384374,74.0,75.0,Luis Hernandez,1989-08-14 00:00:00
56040,-0.187483038217939,-0.2877873941552641,-0.18724186683182228,-0.9372535840851068,-0.008408401558226516,-0.2996789591395317,-0.12344077358604952,-0.022659041387463625,0.1383579373571479,-0.159009030752869,0.11344714487987095,0.08598417140772277,0.047712395650998184,-0.01687549039503881,110377,33773,74.0,74.0,Ferran Corominas,1983-01-05 00:00:00
55495,-0.631230209458616,-1.1520066418526342,-0.16778588680637666,0.032206292310997094,-0.3191544771187396,-0.23920565633153645,0.1082732081893238,-0.08830781956261285,0.07353264628162755,0.037077793767431116,-0.1299094222322096,0.03700240352169474,0.010469617621576492,-0.04109670985712826,199651,265123,72.0,76.0,Fernando Canesin Matos,1992-02-27 00:00:00
55038,-0.027840489999727453,0.5849265263537248,1.0234929771444192,0.7871488180279641,-0.4820095745117295,0.5721574049863001,0.031642347399215384,-0.09960774300869148,0.9421454489074804,-0.2628040806922847,-0.08203176117954789,0.2278271550833421,0.01732477551739629,-0.059725707126781824,768,27719,73.0,73.0,Felipe,1984-07-31 00:00:00
25233,-0.9209945705451285,-0.2696151115520105,1.1218442089936844,0.5686623395568976,-0.3735156365968815,-0.08023442318246847,0.1850581064614295,0.08684752582793959,-0.00839211974302685,0.18249167731671734,0.1022145767243934,-0.2315840491071006,0.012802162645760146,0.15456042638425913,205926,292769,69.0,73.0,Caner Cavlan,1992-02-15 00:00:00
71344,-0.6846679757306839,-0.9839062356342436,-0.25070003828347714,0.09144469467633888,-0.3636972194424921,0.19371188681614326,-0.6028056854549001,-0.16440515456891086,-0.2641589730136601,-0.1576434467151344,-0.08070574558297983,-0.14259990695465294,0.0045833257320240794,0.15288832032426974,195912,193322,76.0,79.0,Hyun-Jun Suk,1991-06-29 00:00:00
31227,0.4358339107236301,0.6082555272492555,-0.23566131147129446,-0.11301702969242892,-0.5803763719784676,0.1568530244090985,0.16753674664177212,0.04522814765182899,-0.1506465055944148,-0.1024424851552348,0.2273516130256046,0.20442357989443016,-0.0012682927475751006,0.2494205006916931,102064,41874,72.0,72.0,Claudio Terzi,1984-06-19 00:00:00
153043,-0.2523936678213401,-0.18609136701309448,-0.5382112865974835,-0.7224546793289115,1.0443952076420278,0.7282572616593956,-0.2837205338324065,0.29460068174374066,-0.07632358291231807,0.2321320342285708,0.07981547671942757,-0.013804784803651078,-0.11042605229890176,-0.04949737493048574,147614,40755,71.0,71.0,Roman Pavlyuchenko,1981-12-15 00:00:00
149363,0.2059906661476004,0.3020540331870541,-0.3063544270600596,0.5705961429487239,-0.8045312771276529,0.6568818941597839,-0.08030695787709682,-0.14035272889076456,0.7935404532026212,-0.3479013110117056,-0.02192928170343103,0.029185353943727205,0.02927412471731175,0.038272799364571564,155524,23091,72.0,72.0,Richard Stearman,1987-08-19 00:00:00
93116,-0.28385215569488104,0.3205708676596006,-0.22064551531155946,-0.6776500121893458,-0.3820036235379801,-0.09168991360021037,-0.04606678354273515,0.11680722357733812,0.05249490574325383,0.10845489835913733,0.023503943179953503,-0.052759207881241166,0.09372022994124403,0.018850159139112192,176636,27630,72.0,72.0,Kamil Vacek,1987-05-18 00:00:00
91790,-0.8772072136779765,-0.7107362799815841,-0.2240069757354143,0.1086456220923686,-0.5462391461383309,-0.021784997621759332,-0.34816228170174746,0.21177496276522395,0.013443685680344264,0.3146458567674094,-0.03404574743154967,0.015077533540538075,-0.0428794634755884,-0.08989656063736247,163804,46757,74.0,74.0,Julien Feret,1982-07-05 00:00:00
99342,-0.5855462861500433,1.1546687773749726,0.6133138289944963,0.3616337757360688,0.8249709025580639,-0.4606048546545315,0.06038087680167858,-0.004305865775953,-0.03233855040774642,-0.16918531585077445,0.10188391703710567,-0.12263634660345503,-0.15999404940724407,-0.039109368471092434,190572,178293,73.0,77.0,Laurens De Bock,1992-11-07 00:00:00
166585,-0.4120740113965137,-0.33254218843545524,-0.21132313286609644,0.6193810215608078,-0.8528721306070204,0.01883238043366504,0.3707188396050153,0.13665355812191451,-0.14981523459123708,-0.04666776084361212,-0.02099476440758054,0.01625973505285337,0.0851687942313607,-0.045676805163331,173097,110878,70.0,70.0,Stergos Marinos,1987-09-17 00:00:00
117168,-0.5591322486418521,1.2051473134289543,0.6018651159005439,0.3656288934737927,0.8210624336487894,-0.3262590580883746,-0.11670490882347136,-0.036554181561289006,-0.02271274324938129,0.12426980398125835,-0.006616163348077439,-0.031076893772273736,-0.10408232225562056,0.08856352908914109,137373,33816,73.0,73.0,Massimo Gobbi,1980-10-31 00:00:00
